Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sub-Saharan Africa (IDA & IBRD countries),TSS,29924149795.40,31081488375.99,33689080477.20,38629693830.86,37689529214.56,41993014492.40,45332541076.33,44802869404.55,47920305011.71,54941072282.11,64643890923.73,65772818995.82,74101180041.61,94717181491.61,124134146459.38,136516811170.22,148236340288.71,163402918837.03,180576241678.33,217366789749.88,272956978753.22,274887211640.18,257180910484.92,240075565443.72,229228659894.04,215530310761.29,238266439759.76,281743913633.33,297010480202.43,308706588132.75,310220128290.08,317476188060.33,315889326567.91,299903506598.71,291959591949.19,337208577868.95,348096514040.19,360249590838.24,339920042519.04,342197280454.92,366908536393.26,341638607011.44,366214454987.17,467537613032.35,582254847876.02,683799640479.41,800680019088.79,931296798981.22,1065865093244.95,1023156847146.02,1364274589504.98,1538450942114.34,1613328652768.80,1702768715442.83,1783849360621.76,1610061039227.17,1512472520978.19,1648713664105.39
Trinidad and Tobago,TTO,535670127.75,584961208.66,619319197.34,678235373.04,711893367.56,736568861.93,723735635.54,761981474.02,758899950.00,779200000.00,821850000.00,896754316.67,1083381044.08,1308799458.96,2042031901.42,2442667573.05,2500410583.79,3138666666.67,3562333458.33,4602416625.00,6235833333.33,6992083333.33,8140416666.67,7763750000.00,7757083333.33,7375918367.35,4794444444.44,4797777777.78,4496852073.47,4323058823.53,5068000000.00,5307905882.35,5439552941.18,4669488516.38,4947205860.01,5329214163.22,5759537726.27,5737751331.64,6043694330.22,6808982520.76,8154338232.96,8824873259.32,9008273720.93,11305459802.07,13280275123.04,15982282462.38,18369070085.39,21642304045.51,27870257894.23,19175196445.79,22157948396.20,25433011405.30,25622915889.01,26578524198.31,27199856454.10,24402499451.19,22320008403.11,22104775828.46
Tunisia,TUN,,,,,,991047619.05,1040952380.95,1085714285.71,1214666666.67,1289904761.90,1439238095.24,1685217058.71,2237476420.04,2730787476.28,3545933562.43,4328610489.68,4507929104.48,5109324009.32,5968044209.51,7188191881.92,8744134354.16,8428513568.25,8133401049.60,8350176782.56,8254891864.06,8410185739.96,9018136020.15,9696271268.25,10096292842.15,10102075213.32,12290568181.82,13074782608.70,15497286295.79,14608946896.48,15632463424.28,18030876599.34,19587322786.11,20746360430.42,21803372266.62,22943685719.10,21473188881.59,22066101341.49,23142294436.24,27453084982.54,31183139301.49,32273007553.57,34378437265.21,38908069299.20,44856586316.05,43454935940.16,44050929160.26,45810626509.45,45044112939.37,46251061734.47,47587913058.84,43156708809.14,42062549394.79,40256675208.73
Turkey,TUR,13995067817.51,8022222222.22,8922222222.22,10355555555.56,11177777777.78,11944444444.44,14122222222.22,15666666666.67,17500000000.00,19466666666.67,17086956521.74,16256619963.80,20431095406.36,25724381625.44,35599913836.43,44633707242.76,51280134554.29,58676813687.37,65147022485.79,89394085658.20,68789289565.74,71040020140.44,64546332580.76,61678280115.50,59989909457.84,67234948264.60,75728009962.79,87172789528.33,90852814004.99,107143348667.09,150676291094.21,150027833333.33,158459130434.78,180169736363.64,130690172297.30,169485941048.04,181475555282.56,189834649111.26,275768695818.95,255884300382.04,272979390595.01,200251925587.47,238428126326.96,311823003531.22,404786740091.20,501416301726.70,552486912845.64,675770112825.24,764335657318.48,644639902580.65,771901768698.43,832523681194.03,873982246102.45,950579413278.71,934185915467.22,859796872794.12,863721647958.68,851102411118.12
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824447.74,9365165.91,9742949.47,9630762.95,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711827.75,37671734.83,37509122.07,37290587.50,35556038.82,36572611.89,39731317.30
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772.46,4420168102.39,4258743262.83,4956588278.56,4601413263.53,4257702196.54,4510846967.87,5255221424.81,6496195450.61,7683852496.84,9345174219.07,9697847263.63,10185786382.83,10383560602.85,10805599892.74,11659129888.80,12825801580.93,16929976600.14,18610460326.54,21501741757.48,27368386358.13,28573777052.45,31407908612.09,33878631649.42,39087748240.44,44413616116.06,48219734752.18,45623490991.54,47388395823.40,52090320325.47
Uganda,UGA,423008385.74,441524109.01,449012578.62,516147798.74,589056603.77,884873949.58,925770308.12,967647058.82,1037815126.05,1169047619.05,1260084033.61,1417787114.85,1491596638.66,1702521008.40,2100142653.35,2359555555.56,2447300000.00,2936470588.24,2420260869.57,2139025000.00,1244610000.00,1337300000.00,2177500000.00,2240333333.33,3615647477.05,3519666338.52,3923232122.13,6269511614.66,6508931651.67,5276480986.00,4304398865.88,3321729057.12,2857457860.05,3220439044.19,3990430446.71,5755818947.42,6044585326.94,6269333313.17,6584815846.53,5998563257.95,6193246837.10,5840503868.57,6178563590.89,6336696288.98,7940362799.18,9013834373.41,9942597779.99,12292813603.23,14239026629.64,18168902153.88,20186496527.13,20176025418.25,23114293018.51,24599550742.14,27291880326.68,27102650471.56,24078931744.41,25891058946.19
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038.23,74703517902.66,82709161099.12,81456918678.50,77464561149.51,73942235330.44,65648559903.06,52549555149.20,48213868178.09,44558077827.14,50150399791.65,41883241471.74,31580639045.45,31261527363.14,38009344576.61,42392896031.24,50132953288.20,64883060725.70,86142018069.35,107753069306.93,142719009900.99,179992405832.32,117227769791.56,136013155905.04,163159671670.27,175781379051.43,183310146378.08,133503411375.74,91030959454.70,93270479388.52,112154185121.41
Upper middle income,UMC,186465812693.31,170171233849.31,178902767581.14,196896528692.69,215542290198.47,240704408510.44,267668512235.66,277663841550.49,290937928378.94,323288858588.15,357444506841.81,393377372920.46,453818232855.52,579651848789.13,735801399297.37,846800500894.18,927860121335.08,1037865999295.66,1112779930182.41,1351893951021.88,1547956600743.33,1690196265661.25,1658406050694.68,1609333411781.95,1686630931429.40,1771848535917.58,1825003088888.21,1823100963893.43,2001899849068.57,2247506971451.91,2519721576782.71,2748259477754.28,2633143303550.11,2865614659626.83,3127701792156.29,3522859249596.87,3851811217962.49,4109343946675.53,4054100709840.88,3834656114497.59,4251844926834.68,4327583975924.67,4512049287104.49,5042892066065.60,6043874845587.94,7277566870789.88,8657026789625.59,10770511617920.00,13158853077958.50,12685255222289.80,15362432742623.60,18365266110528.00,19703273700994.00,20981771667593.90,21703483315138.50,20210757470264.10,20108923623800.10,22168418709051.60
Uruguay,URY,1242289239.20,1547388781.43,1710004407.23,1539681490.78,1975701816.47,1890769326.14,1809183974.53,1597721080.01,1593675330.16,2004435483.87,2137096774.19,2807258064.52,2189418001.38,3964295672.52,4090209681.97,3538283322.08,3667161241.48,4114667062.65,4910257282.93,7181185277.99,10163020115.73,11048335541.49,9178802162.66,5102281256.00,4850241442.18,4732017873.38,5880112788.41,7367494080.40,8213515458.51,8438951476.07,9298839655.23,11205971155.28,12878199880.98,15002106518.48,17474647792.38,19297663096.55,20515543039.21,23969823010.44,25385928198.32,23983945190.62,22823255801.84,20898788416.63,13606494599.43,12045631092.54,13686329890.12,17362857683.85,19579457966.05,23410572634.31,30366213119.29,31660911277.03,40284481651.90,47962439303.72,51264390116.49,57531233350.91,57236013086.12,53274304222.14,52687612261.54,56156972157.70
United States,USA,543300000000.00,563300000000.00,605100000000.00,638600000000.00,685800000000.00,743700000000.00,815000000000.00,861700000000.00,942500000000.00,1019900000000.00,1075884000000.00,1167770000000.00,1282449000000.00,1428549000000.00,1548825000000.00,1688923000000.00,1877587000000.00,2085951000000.00,2356571000000.00,2632143000000.00,2862505000000.00,3210956000000.00,3344991000000.00,3638137000000.00,4040693000000.00,4346734000000.00,4590155000000.00,4870217000000.00,5252629000000.00,5657693000000.00,5979589000000.00,6174043000000.00,6539299000000.00,6878718000000.00,7308755000000.00,7664060000000.00,8100201000000.00,8608515000000.00,9089168000000.00,9660624000000.00,10284779000000.00,10621824000000.00,10977514000000.00,11510670000000.00,12274928000000.00,13093726000000.00,13855888000000.00,14477635000000.00,14718582000000.00,14418739000000.00,14964372000000.00,15517926000000.00,16155255000000.00,16691517000000.00,17427609000000.00,18120714000000.00,18624475000000.00,19390604000000.00
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607917.88,13677622222.22,12941297376.09,13099013835.51,12899156990.62,13350468917.41,13948892215.57,14744603773.58,14988971210.84,17078465982.03,13760374487.51,11401351420.17,9687951055.23,10128112401.42,12030023547.88,14307509838.81,17330833852.92,22311393927.88,29549438883.83,33689223673.26,39332770928.94,45915191189.32,51821573338.13,57690453460.62,63067077178.54,66903804142.54,67067565988.64,48717685984.03
St. Vincent and the Grenadines,VCT,13066557.78,13999883.33,14524878.96,13708219.10,14758210.35,15108207.43,16099865.83,15835177.93,15350000.00,16650000.00,18450000.00,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353148.15,60844777.78,71096370.37,82340333.33,102086555.56,113759185.19,122255333.33,135025000.00,145641703.70,160846666.67,175580629.63,200726703.70,214745000.00,240365259.26,254829629.63,277954111.11,286307814.81,289438481.48,316008481.48,331489703.70,347770000.00,373619851.85,390719148.15,396270000.00,430040370.37,461883444.44,481806296.30,521975111.11,550728666.67,610930037.04,651833333.33,695428851.85,674922481.48,681225962.96,676129407.41,692933740.74,721207148.15,725185185.19,756666666.67,765555555.56,789629629.63
"Venezuela, RB",VEN,8736939393.94,9058121212.12,10022000000.00,10823878787.88,9111000000.00,9496244444.44,9984400000.00,10356422222.22,11343444444.44,11795044444.44,12848755555.56,14625295454.55,15922863636.36,19466279069.77,28985627906.98,31303581395.35,36187023255.81,42263209302.33,46426511627.91,55653325581.40,67018023255.81,75367139534.88,76559883720.93,78540255813.95,56091900000.00,57935746666.67,58793864197.53,45343793103.45,58428406896.55,42119835734.87,47028010660.98,51749026408.45,58450099415.20,58124193832.60,56531046464.65,74906532239.82,68263823148.81,85843534588.62,91331203433.16,97976886247.32,117140723529.41,122903960204.51,92893587733.65,83620628582.11,112453382329.62,145510008134.75,183477522123.89,230364012575.69,315953388510.68,329787628928.47,393192354510.65,316482190800.36,381286237847.67,371005379786.57,482359318767.70,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,24200000.00,25700000.00,36900000.00,41400000.00,53800000.00,66500000.00,84100000.00,115400000.00,173800000.00,211300000.00,219000000.00,257000000.00,307100000.00,351600000.00,395400000.00,399800000.00,440000000.00,461800000.00,512900000.00,606700032.00,727800000.00,821800000.00,832600000.00,916899968.00,985400000.00,990400000.00,1035600000.00,1147800064.00,1204600064.00,1343900032.00,1564700032.00,1671200000.00,1770899968.00,1996000000.00,,,,,,,,,3269000000.00,3453000000.00,3799000000.00,4439000000.00,4504000000.00,4803000000.00,4250000000.00,4203000000.00,4339000000.00,4239000000.00,4095000000.00,3764000000.00,3624000000.00,3765000000.00,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,14094687820.74,26336616250.44,36658108850.31,25423812648.59,6293304974.59,6471740805.57,9613369520.42,9866990236.44,13180953598.17,16286433533.32,20736164458.95,24657470574.75,26843700441.55,27209602050.05,28683659006.78,31172518403.32,32685198735.31,35064105500.83,39552513316.07,45427854693.26,57633255618.27,66371664817.04,77414425532.25,99130304099.13,106014659770.22,115931749697.24,135539438559.71,155820001920.49,171222025117.38,186204652922.26,193241108709.54,205276172134.90,223863996354.66
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,119258835.34,113423181.34,98746405.39,98144643.90,110123779.81,135553763.98,123698506.11,118691396.76,130834145.05,148545381.42,144482170.25,158397403.04,188869985.67,196142585.01,188080374.40,219260341.05,233902114.87,245177633.17,255890221.80,262301252.77,267999225.26,272014693.05,257926881.72,262603781.80,314463144.04,364996869.13,394962552.34,439376794.09,526428309.95,607958616.14,610066628.69,700804286.22,792149700.68,781702874.11,801787555.86,814954306.97,737917151.42,787942567.41,862879789.39
World,WLD,1365887207849.51,1420995459786.56,1526066791269.39,1642848235293.53,1799786552118.61,1960680502842.59,2127232819009.51,2263327008971.80,2441774120674.30,2689117771793.72,2956988743602.51,3266859388933.32,3767825674167.72,4591474517841.10,5295569910853.61,5896393093610.85,6415462946159.21,7256598499261.33,8542730884145.53,9925211922265.23,11170005676379.30,11458466801651.00,11359275283420.30,11626735169585.80,12065527144144.00,12679760553174.50,15017456704481.00,17101785642968.50,19153306033769.80,20082829626594.50,22573777725713.20,23917203464941.20,25405287499538.40,25823846319207.50,27746296002325.10,30847965443316.10,31539172640336.60,31431003165040.50,31346598207251.50,32511980109529.50,33571151092075.80,33367434839454.30,34644767861718.60,38882914196341.50,43787738174824.50,47411807968475.30,51340956869473.90,57833267163667.20,63433456720740.00,60138443581994.60,65956672976970.80,73297338575869.60,74965622671174.70,77050588613141.60,79131444226984.60,74842734112388.40,75936811478760.20,80683787437857.80
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,121221651.62,111862823.57,109200934.33,95572172.98,100947848.64,111713922.14,133016065.42,122888609.72,125766269.76,125597205.42,132303041.36,133122897.20,221098106.51,224865731.38,249908970.66,285475591.90,269481523.20,258833766.58,269019710.33,273088357.16,288078881.43,338838639.38,420320176.36,462649043.04,508503671.28,550970655.54,644132488.89,560959527.82,643046733.39,739785121.89,801168622.34,804808525.54,803589511.75,803985809.17,786356314.80,856626506.02
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849196082.06,2535333631.89,2702427046.94,3355083116.59,3639935347.51,3736599925.38,4078158323.92,4833561456.34,5687488208.58,5653792720.20,5829933774.83,6686683347.23,6500192727.74,7073420074.35,7386891336.08,6439946767.22,6715486725.66,7128690556.68
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647251908.40,5930370370.37,6463649985.02,5368270614.85,4167356037.15,4258788725.45,5785685310.87,6839039029.75,6325219772.94,7641101221.44,9636342274.82,9854042164.67,10693278291.81,11777768086.87,13873500887.56,16753769531.70,19081722875.30,21656517484.25,26910851361.76,25130274124.25,30906748941.21,32726417212.35,35401325143.62,40415235701.99,43228582065.24,34602480338.78,18213328571.43,
South Africa,ZAF,7575248495.03,7972840543.19,8497830043.40,9423211535.77,10373792524.15,11334173316.53,12354752904.94,13777124457.51,14894302113.96,16780064398.71,18418031639.37,20334172259.51,21358137114.61,29293948126.80,36806475349.52,38114942528.74,36601885924.56,40649724011.04,46737580496.78,57647268408.55,82984078068.82,89629496832.80,82696902010.29,88786580362.84,87880468268.64,69208451592.56,82107924006.17,107414974090.18,118331510445.15,128902675070.72,115553279480.54,123943432441.24,134545231416.55,134309759157.82,139752450152.08,155460285076.23,147607982694.86,152586154513.89,137774361015.14,136631966609.38,136361854808.50,121600818309.68,115748110112.68,175256916996.05,228937347865.86,257671413750.83,271811088781.18,299033511000.23,287099991516.90,297216730668.94,375298134440.47,416878162440.89,396332702639.50,366829390478.95,350904575292.32,317741039197.85,295762685147.67,349419343614.09
Zambia,ZMB,713000000.00,696285714.29,693142857.14,718714285.71,839428571.43,1082857142.86,1264285714.29,1368000000.00,1605857142.86,1965714285.71,1825285714.29,1687000000.00,1910714285.71,2268714285.71,3121833333.33,2618666666.67,2746714285.71,2483000000.00,2813375000.00,3325500000.00,3829500000.00,3872666666.67,3994777777.78,3216307692.31,2739444444.44,2281258064.52,1661948717.95,2269894736.84,3713614457.83,3998637681.16,3285217391.30,3378882352.94,3181921787.71,3273237853.36,3656647744.25,3807067121.86,3597220962.00,4303281932.29,3537683046.02,3404311976.55,3600683039.73,4094480988.12,4193845678.17,4901839731.27,6221077674.78,8331870169.15,12756858899.28,14056957976.26,17910858637.90,15328342303.96,20265556273.58,23460098339.75,25503370699.20,28045460442.19,27150630607.20,21154394545.90,20954754378.14,25808666421.56
Zimbabwe,ZWE,1052990400.00,1096646600.00,1117601600.00,1159511700.00,1217138000.00,1311435800.00,1281749500.00,1397002000.00,1479599900.00,1747998800.00,1884206300.00,2178716300.00,2677729400.00,3309353600.00,3982161400.00,4371300700.00,4318372000.00,4364382100.00,4351600500.00,5177459400.00,6678868200.00,8011373800.00,8539700700.00,7764067000.00,6352125900.00,5637259300.00,6217523700.00,6741215100.00,7814784100.00,8286322700.00,8783816700.00,8641481700.00,6751472200.00,6563813300.00,6890675000.00,7111270700.00,8553146600.00,8529571600.00,6401968200.00,6858013100.00,6689957600.00,6777384700.00,6342116400.00,5727591800.00,5805598400.00,5755215200.00,5443896500.00,5291950100.00,4415702800.00,8621573600.00,10141859700.00,12098450700.00,14242490300.00,15451768700.00,15891049200.00,16304667800.00,16619960400.00,17845821400.00
