"","age","c_charge_degree","race","age_cat","v_score_text","sex","priors_count","days_b_screening_arrest","v_decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out"
"3417",34,"M","African-American","25 - 45","Low","Female",0,-1,1,1,1,"2014-02-28 07:07:16","2014-03-01 09:05:07"
"3418",29,"M","African-American","25 - 45","Low","Male",8,-1,4,0,0,"2013-02-08 07:03:27","2013-02-13 09:34:57"
"3419",31,"M","African-American","25 - 45","Low","Female",0,-5,4,0,0,"2013-10-27 06:08:06","2013-10-31 09:28:56"
"3420",21,"F","Caucasian","Less than 25","Medium","Male",2,-10,5,0,0,"2014-01-24 10:45:30","2014-01-25 02:10:25"
"3421",34,"F","Caucasian","25 - 45","Medium","Male",4,-1,6,0,0,"2013-03-31 07:55:05","2013-04-01 03:57:54"
"3422",54,"F","African-American","Greater than 45","Low","Male",21,-1,1,0,0,"2013-03-27 09:35:33","2013-03-28 08:15:31"
"3423",20,"F","Caucasian","Less than 25","High","Male",4,-1,10,0,0,"2013-08-06 10:51:36","2013-08-07 08:37:58"
"3424",31,"F","Caucasian","25 - 45","Low","Male",1,-1,3,1,1,"2014-07-03 10:01:59","2014-08-08 10:32:16"
"3425",22,"M","Caucasian","Less than 25","Medium","Male",0,0,5,0,0,"2013-10-14 04:47:15","2013-10-15 04:13:04"
"3426",36,"M","African-American","25 - 45","Low","Male",6,-1,1,0,0,"2014-03-22 09:43:58","2014-03-23 08:40:01"
"3427",50,"M","African-American","Greater than 45","Low","Male",15,-1,4,0,0,"2013-12-02 07:48:03","2013-12-03 08:28:31"
"3428",49,"M","Other","Greater than 45","Low","Female",0,-1,1,0,0,"2013-05-09 09:53:21","2013-05-10 10:01:06"
"3429",31,"M","African-American","25 - 45","Low","Male",1,-1,2,0,0,"2014-01-04 07:13:06","2014-01-05 08:45:51"
"3430",21,"F","African-American","Less than 25","High","Male",2,-1,9,0,0,"2013-08-27 05:04:38","2013-10-02 09:14:39"
"3431",29,"F","Other","25 - 45","Low","Male",0,-1,3,0,0,"2013-11-11 02:32:59","2013-11-12 08:34:16"
"3432",61,"F","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0,"2013-01-05 11:02:01","2013-01-06 01:15:02"
"3433",25,"F","Caucasian","25 - 45","Medium","Female",2,16,7,1,1,"2014-01-31 12:17:38","2014-02-01 09:34:23"
"3434",38,"F","Caucasian","25 - 45","Low","Male",5,-1,1,0,0,"2013-12-12 06:13:20","2013-12-13 08:38:01"
"3435",35,"M","Caucasian","25 - 45","Low","Male",2,-1,2,0,0,"2013-12-08 06:16:15","2013-12-09 01:38:42"
"3436",29,"F","Caucasian","25 - 45","Low","Male",1,-18,3,0,0,"2014-01-10 09:37:11","2014-01-13 07:58:10"
"3437",46,"F","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2014-01-21 04:33:26","2014-01-21 08:51:18"
"3438",53,"M","Caucasian","Greater than 45","Medium","Male",1,-1,5,1,0,"2013-01-21 11:09:46","2013-01-22 08:54:01"
"3439",27,"F","Caucasian","25 - 45","Medium","Female",1,-1,5,1,1,"2014-09-28 11:52:36","2014-10-24 01:15:25"
"3440",29,"F","Caucasian","25 - 45","Medium","Male",4,-2,7,0,0,"2013-01-23 09:48:25","2013-01-24 02:08:07"
"3441",24,"M","Caucasian","Less than 25","Low","Male",1,-1,3,1,0,"2013-10-17 07:15:44","2013-10-18 08:16:42"
"3442",40,"F","African-American","25 - 45","Low","Male",20,-1,4,0,0,"2013-08-26 05:08:09","2013-08-27 06:56:09"
"3443",36,"M","African-American","25 - 45","Low","Female",1,-1,2,0,0,"2013-03-03 09:45:21","2013-03-04 01:14:15"
"3444",57,"F","Caucasian","Greater than 45","Low","Male",7,-1,1,1,0,"2013-01-27 07:37:35","2013-06-28 05:35:04"
"3445",26,"F","African-American","25 - 45","Low","Male",1,-1,4,1,0,"2013-10-09 07:03:47","2013-10-10 10:04:05"
"3446",26,"F","African-American","25 - 45","Low","Male",2,-7,3,0,0,"2013-05-03 04:10:54","2013-05-10 12:24:16"
"3447",48,"F","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2014-01-29 06:04:45","2014-01-30 10:34:50"
"3448",52,"M","Caucasian","Greater than 45","Low","Male",7,-1,2,0,0,"2013-04-19 11:43:36","2013-04-20 08:15:31"
"3449",43,"M","African-American","25 - 45","Low","Female",0,-1,1,0,0,"2013-04-30 03:49:28","2013-05-01 10:14:34"
"3450",24,"F","Caucasian","Less than 25","Low","Male",3,0,4,0,0,"2013-08-01 06:42:08","2013-09-06 03:32:31"
"3451",23,"F","Hispanic","Less than 25","Medium","Male",2,-1,7,0,0,"2014-02-05 10:23:21","2014-02-28 01:40:43"
"3452",21,"F","African-American","Less than 25","Medium","Male",0,0,6,0,0,"2014-02-03 04:26:42","2014-02-03 08:48:36"
"3453",25,"F","Caucasian","25 - 45","Low","Female",0,0,3,0,0,"2013-10-28 04:36:41","2013-10-29 02:20:00"
"3454",46,"M","Caucasian","Greater than 45","Low","Male",0,-1,3,0,0,"2013-01-17 12:41:20","2013-01-18 01:52:16"
"3455",24,"F","African-American","Less than 25","Low","Female",0,0,4,0,0,"2013-04-20 04:53:06","2013-04-22 05:17:41"
"3456",24,"M","Other","Less than 25","Low","Male",0,0,4,0,0,"2013-01-14 03:09:07","2013-01-14 06:34:18"
"3457",40,"M","Hispanic","25 - 45","Low","Male",0,0,3,0,0,"2013-02-01 02:35:40","2013-02-01 01:46:17"
"3458",36,"M","Hispanic","25 - 45","Low","Male",1,0,1,0,0,"2014-02-10 03:17:30","2014-02-10 08:03:23"
"3459",24,"M","Caucasian","Less than 25","Low","Male",0,0,3,0,0,"2013-05-07 03:24:59","2013-05-08 03:17:44"
"3460",55,"F","African-American","Greater than 45","Low","Female",2,-1,1,0,0,"2013-05-26 09:39:19","2013-05-27 12:50:46"
"3461",38,"F","African-American","25 - 45","Low","Male",14,-1,3,0,0,"2013-08-06 04:46:34","2013-10-01 08:40:14"
"3462",31,"F","African-American","25 - 45","Low","Male",1,-1,2,0,0,"2013-09-03 07:13:09","2013-09-04 12:44:15"
"3463",30,"F","African-American","25 - 45","Low","Female",3,-1,2,0,0,"2014-01-11 06:56:43","2014-01-12 02:17:00"
"3464",37,"F","African-American","25 - 45","Low","Male",16,-1,3,1,1,"2014-06-17 01:17:25","2014-06-19 03:41:00"
"3465",41,"M","Caucasian","25 - 45","Low","Female",1,0,1,0,0,"2013-01-14 02:19:29","2013-02-12 05:24:53"
"3466",20,"F","African-American","Less than 25","Medium","Male",0,-1,7,1,1,"2014-01-30 01:49:49","2014-01-31 01:46:52"
"3467",22,"M","Caucasian","Less than 25","Medium","Male",1,0,5,0,0,"2013-12-05 12:27:40","2013-12-14 11:44:15"
"3468",38,"M","African-American","25 - 45","High","Male",7,-1,8,0,0,"2013-03-27 11:16:50","2013-10-11 06:18:15"
"3469",31,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2013-08-29 03:49:10","2013-09-06 04:06:56"
"3470",28,"F","Caucasian","25 - 45","Low","Male",0,0,4,0,0,"2013-08-16 12:31:49","2013-10-09 03:10:07"
"3471",21,"F","Hispanic","Less than 25","High","Male",2,-1,8,1,1,"2014-10-12 11:11:46","2014-10-15 01:25:15"
"3472",39,"F","African-American","25 - 45","Low","Male",1,-1,4,0,0,"2013-03-29 11:09:55","2013-03-30 10:17:01"
"3473",45,"M","Hispanic","Greater than 45","Low","Male",0,0,1,0,0,"2014-03-31 01:28:27","2014-04-01 04:42:33"
"3474",27,"F","African-American","25 - 45","Medium","Male",9,-1,6,1,1,"2014-09-18 08:58:45","2014-09-19 01:56:48"
"3475",30,"F","Hispanic","25 - 45","Low","Male",0,0,2,0,0,"2014-03-06 02:54:16","2014-03-06 08:15:55"
"3476",43,"F","African-American","25 - 45","Low","Male",2,0,1,0,0,"2013-04-04 09:42:56","2013-04-05 06:24:43"
"3477",26,"F","African-American","25 - 45","Low","Male",1,-1,3,0,0,"2013-10-11 09:46:40","2013-10-12 07:56:28"
"3478",32,"F","African-American","25 - 45","Low","Male",7,-1,2,1,0,"2013-02-10 09:25:19","2013-02-15 10:47:40"
"3479",57,"F","Caucasian","Greater than 45","Low","Female",2,-1,1,0,0,"2013-11-25 07:35:42","2013-11-26 02:01:58"
"3480",40,"M","Caucasian","25 - 45","Low","Female",0,0,1,0,0,"2013-03-01 05:42:22","2013-03-01 07:38:56"
"3481",29,"M","Caucasian","25 - 45","High","Male",1,-1,10,0,0,"2013-03-18 01:24:18","2013-03-29 06:02:35"
"3482",36,"M","African-American","25 - 45","Low","Male",2,-4,2,0,0,"2013-02-25 02:38:41","2013-02-25 08:51:02"
"3483",35,"F","African-American","25 - 45","Medium","Male",6,0,5,1,1,"2013-03-29 10:59:47","2013-03-30 08:37:52"
"3484",49,"M","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-21 07:55:37","2013-05-22 08:28:30"
"3485",21,"F","African-American","Less than 25","Medium","Male",2,-1,5,1,1,"2014-08-21 08:49:51","2014-08-29 11:56:42"
"3486",33,"M","Hispanic","25 - 45","Low","Male",0,-1,1,0,0,"2013-05-27 09:13:22","2013-05-28 01:06:08"
"3487",55,"F","African-American","Greater than 45","Low","Male",5,-1,3,0,0,"2013-01-05 05:44:55","2013-11-02 04:12:16"
"3488",26,"M","Caucasian","25 - 45","Low","Male",0,-1,4,0,0,"2013-04-19 05:42:16","2013-04-20 07:58:27"
"3489",52,"F","Caucasian","Greater than 45","Low","Female",6,-13,1,0,0,"2013-01-30 12:51:16","2013-02-06 09:57:29"
"3490",52,"F","African-American","Greater than 45","Medium","Male",16,-1,5,1,1,"2013-08-29 11:56:07","2013-08-30 08:01:33"
"3491",60,"M","Caucasian","Greater than 45","Low","Male",2,-1,1,0,0,"2013-09-06 10:11:34","2013-09-17 06:28:32"
"3492",44,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-08-25 06:20:12","2013-08-27 08:52:06"
"3493",30,"F","Hispanic","25 - 45","Low","Male",1,-18,2,0,0,"2013-07-28 11:05:35","2013-08-14 11:25:00"
"3494",25,"M","African-American","25 - 45","Low","Female",2,-1,4,0,0,"2014-03-18 07:02:52","2014-03-19 01:20:36"
"3495",22,"F","Caucasian","Less than 25","Low","Male",1,-12,4,0,0,"2013-08-03 12:26:02","2013-08-15 10:46:30"
"3496",28,"F","African-American","25 - 45","Low","Female",0,-1,4,0,0,"2013-03-07 05:06:49","2013-09-14 05:58:00"
"3497",30,"M","Caucasian","25 - 45","Low","Male",0,0,2,0,0,"2013-09-30 03:43:29","2013-09-30 08:10:01"
"3498",39,"F","African-American","25 - 45","Low","Male",9,0,1,0,0,"2013-04-25 02:54:02","2013-04-25 08:07:19"
"3499",46,"F","Other","Greater than 45","Low","Female",1,-1,1,0,0,"2013-09-09 10:34:11","2013-09-10 07:10:48"
"3500",47,"M","Other","Greater than 45","Low","Male",3,-1,1,0,0,"2013-02-04 09:30:49","2013-02-08 09:07:37"
"3501",26,"M","African-American","25 - 45","Medium","Male",5,-1,6,0,0,"2013-02-26 09:51:35","2014-01-16 06:29:22"
"3502",23,"F","African-American","Less than 25","Low","Female",0,-1,4,0,0,"2013-08-17 04:56:13","2013-09-11 07:01:20"
"3503",54,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-11-24 07:56:57","2013-11-26 09:41:51"
"3504",50,"M","African-American","Greater than 45","Medium","Male",2,0,5,0,0,"2013-09-10 07:08:23","2013-10-11 06:09:15"
"3505",25,"F","Caucasian","25 - 45","Medium","Male",1,-1,5,0,0,"2013-09-28 10:45:05","2013-09-29 01:47:16"
"3506",46,"F","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-02-11 06:08:31","2013-02-11 07:34:54"
"3507",22,"M","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0,"2013-02-14 03:45:34","2013-02-15 08:13:09"
"3508",38,"F","Caucasian","25 - 45","Low","Male",10,0,1,1,1,"2013-03-18 03:51:57","2013-03-18 02:08:29"
"3509",18,"F","African-American","Less than 25","High","Male",4,7,9,1,1,"2014-08-06 11:52:54","2014-08-30 02:57:59"
"3510",23,"F","Caucasian","Less than 25","Medium","Female",0,-1,5,0,0,"2013-08-10 08:22:47","2013-08-22 05:29:02"
"3511",32,"M","Hispanic","25 - 45","Low","Female",8,-8,2,1,1,"2013-12-10 07:35:56","2013-12-17 07:46:09"
"3512",25,"F","Caucasian","25 - 45","Medium","Male",2,0,7,1,0,"2013-02-22 01:53:57","2013-02-22 09:26:25"
"3513",53,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-04-20 04:59:18","2013-05-01 05:05:32"
"3514",39,"M","African-American","25 - 45","Low","Male",0,-3,4,0,0,"2013-02-01 03:49:12","2013-02-02 01:43:29"
"3515",37,"F","Other","25 - 45","Low","Male",2,-1,3,1,1,"2013-12-09 01:26:29","2014-01-29 03:40:53"
"3516",24,"F","African-American","Less than 25","Medium","Female",7,-1,7,0,0,"2014-02-11 05:51:08","2014-02-12 08:36:39"
"3517",33,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-03-09 04:50:20","2013-03-10 06:55:18"
"3518",24,"M","Caucasian","Less than 25","Low","Female",1,-24,4,0,0,"2013-04-27 08:34:23","2013-04-28 02:23:03"
"3519",46,"F","Caucasian","Greater than 45","Low","Male",1,-4,1,0,0,"2014-03-13 11:04:11","2014-03-14 09:08:46"
"3520",32,"F","Hispanic","25 - 45","Low","Male",7,-1,3,0,0,"2013-04-05 06:42:10","2013-04-06 10:10:09"
"3521",24,"F","Hispanic","Less than 25","Low","Male",2,-25,4,0,0,"2013-02-28 01:07:46","2013-03-09 02:28:38"
"3522",38,"F","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2013-03-24 11:21:20","2013-03-27 03:17:46"
"3523",57,"F","Caucasian","Greater than 45","Low","Male",2,-28,1,0,0,"2013-01-10 01:43:25","2013-01-19 05:21:41"
"3524",43,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-07-31 03:08:47","2013-08-02 04:52:57"
"3525",22,"M","African-American","Less than 25","Medium","Male",0,0,6,0,0,"2013-03-13 01:52:20","2013-03-13 02:19:25"
"3526",28,"M","African-American","25 - 45","High","Female",9,-12,9,1,1,"2013-07-25 10:07:15","2013-08-06 10:33:38"
"3527",51,"F","Caucasian","Greater than 45","Low","Male",3,-1,3,0,0,"2013-02-15 09:25:26","2013-02-22 07:32:22"
"3528",41,"F","Hispanic","25 - 45","Low","Male",3,-1,1,0,0,"2014-03-12 09:03:38","2014-03-13 10:10:37"
"3529",24,"F","Caucasian","Less than 25","Medium","Male",1,-1,5,0,0,"2013-01-25 07:16:34","2013-01-26 07:21:49"
"3530",27,"M","African-American","25 - 45","High","Male",6,-1,10,0,0,"2013-02-02 06:25:19","2013-02-03 06:39:00"
"3531",25,"M","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2014-02-02 05:51:39","2014-02-03 01:14:41"
"3532",56,"M","Caucasian","Greater than 45","Low","Male",3,0,2,0,0,"2013-05-14 03:48:04","2013-05-14 08:07:48"
"3533",29,"M","African-American","25 - 45","Low","Female",1,-1,3,0,0,"2014-01-05 10:19:57","2014-01-07 03:49:53"
"3534",21,"F","African-American","Less than 25","High","Male",0,-1,9,0,0,"2013-04-09 02:31:10","2013-04-11 05:08:54"
"3535",28,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0,"2013-09-23 11:18:27","2013-09-24 09:19:53"
"3536",35,"F","African-American","25 - 45","Low","Male",2,0,1,0,0,"2014-02-06 12:45:53","2014-02-06 09:34:19"
"3537",23,"F","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0,"2013-03-14 04:59:27","2013-03-15 06:34:10"
"3538",48,"F","African-American","Greater than 45","Low","Male",4,0,4,0,0,"2014-02-11 02:21:28","2014-02-11 08:51:24"
"3539",37,"F","African-American","25 - 45","Medium","Male",2,0,7,0,0,"2013-02-17 12:47:03","2013-08-06 06:12:09"
"3540",33,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2014-02-03 01:54:41","2014-02-04 01:11:16"
"3541",23,"F","African-American","Less than 25","Low","Male",5,-1,4,1,1,"2014-03-01 09:22:26","2014-03-03 02:30:42"
"3542",24,"F","African-American","Less than 25","Low","Male",0,0,3,0,0,"2014-01-16 12:57:15","2014-01-17 02:06:24"
"3543",44,"M","African-American","25 - 45","Low","Male",2,-1,4,0,0,"2013-01-25 06:09:54","2013-01-30 08:27:06"
"3544",26,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0,"2013-08-16 11:58:17","2013-08-17 01:12:43"
"3545",29,"F","African-American","25 - 45","Medium","Male",2,-1,5,0,0,"2013-10-24 05:41:59","2013-10-26 03:05:42"
"3546",26,"F","Hispanic","25 - 45","Low","Male",0,-1,2,0,0,"2013-05-27 07:12:07","2013-05-28 01:57:43"
"3547",30,"M","Caucasian","25 - 45","Low","Male",1,-1,1,0,0,"2013-05-27 11:20:28","2013-05-28 08:51:19"
"3548",42,"F","Other","25 - 45","Low","Male",1,-2,2,0,0,"2013-02-20 01:05:27","2013-02-21 07:53:53"
"3549",28,"F","African-American","25 - 45","Low","Female",0,-1,3,1,1,"2013-03-17 06:10:24","2013-03-19 11:32:14"
"3550",20,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0,"2014-01-10 04:49:46","2014-01-21 07:13:32"
"3551",24,"M","Caucasian","Less than 25","Low","Female",7,-1,4,0,0,"2014-01-01 04:54:43","2014-01-02 08:10:06"
"3552",21,"F","African-American","Less than 25","High","Female",1,-1,9,0,0,"2013-04-26 04:34:20","2013-04-30 05:46:51"
"3553",27,"F","African-American","25 - 45","Medium","Male",8,-1,6,1,1,"2014-07-19 11:52:29","2014-08-14 05:28:51"
"3554",42,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2013-10-13 01:34:58","2013-10-19 08:32:01"
"3555",55,"M","Caucasian","Greater than 45","Low","Female",0,-3,1,0,0,"2014-02-09 09:45:01","2014-02-10 09:40:24"
"3556",23,"M","African-American","Less than 25","Medium","Male",0,0,6,0,0,"2013-05-03 03:57:46","2013-05-04 03:31:44"
"3557",64,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0,"2013-04-26 07:02:44","2013-04-30 08:30:10"
"3558",48,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0,"2013-09-22 05:49:43","2013-09-24 04:27:36"
"3559",30,"M","Caucasian","25 - 45","Low","Male",0,-1,3,0,0,"2013-05-25 09:00:36","2013-05-26 08:33:54"
"3560",22,"M","African-American","Less than 25","Low","Female",1,-3,4,0,0,"2014-01-04 01:34:33","2014-01-04 01:28:25"
"3561",24,"F","Caucasian","Less than 25","Medium","Male",0,0,5,0,0,"2013-10-17 02:19:04","2013-10-17 07:42:29"
"3562",30,"M","African-American","25 - 45","Medium","Male",3,-1,7,0,0,"2013-04-28 04:58:10","2013-11-20 09:13:09"
"3563",31,"F","African-American","25 - 45","Medium","Male",1,-1,6,0,0,"2013-09-11 03:42:34","2013-09-12 01:29:57"
"3564",23,"M","Hispanic","Less than 25","High","Male",0,-1,8,0,0,"2013-02-26 01:06:53","2013-02-27 01:44:17"
"3565",28,"F","African-American","25 - 45","Medium","Male",11,-1,5,1,1,"2013-02-06 02:17:29","2013-02-08 07:30:37"
"3566",24,"F","African-American","Less than 25","Low","Male",0,-1,4,0,0,"2014-02-14 01:26:06","2014-02-15 08:43:50"
"3567",31,"M","Other","25 - 45","Low","Male",1,0,1,0,0,"2013-11-27 03:46:11","2013-11-28 02:38:00"
"3568",29,"F","African-American","25 - 45","Low","Male",3,0,3,1,1,"2013-02-20 01:28:43","2013-02-20 01:32:44"
"3569",28,"M","African-American","25 - 45","Low","Male",4,-1,4,1,1,"2013-11-07 07:17:15","2013-12-11 09:33:15"
"3570",49,"F","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2013-02-13 05:22:26","2013-02-14 10:04:07"
"3571",42,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2014-03-26 12:42:13","2014-03-26 08:34:43"
"3572",38,"M","African-American","25 - 45","Low","Male",4,-1,2,0,0,"2013-09-25 11:38:59","2013-09-26 07:54:40"
"3573",36,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2013-10-22 05:43:33","2013-10-23 01:34:32"
"3574",29,"M","African-American","25 - 45","Medium","Male",11,-1,5,0,0,"2013-02-27 10:06:03","2013-02-28 07:41:24"
"3575",39,"M","African-American","25 - 45","Low","Male",2,-1,1,0,0,"2013-04-21 04:21:02","2013-04-22 06:59:21"
"3576",47,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-13 09:39:07","2013-05-16 06:45:19"
"3577",63,"M","African-American","Greater than 45","Low","Male",2,-1,1,0,0,"2014-03-28 11:14:31","2014-03-30 04:46:03"
"3578",55,"M","Caucasian","Greater than 45","Low","Male",27,-1,1,0,0,"2014-03-29 08:00:47","2014-03-31 03:18:41"
"3579",54,"M","Other","Greater than 45","Low","Male",2,-1,1,1,1,"2013-09-07 05:25:52","2013-09-08 06:43:55"
"3580",37,"M","Caucasian","25 - 45","Low","Male",1,-9,1,0,0,"2013-11-05 05:01:02","2013-11-06 01:55:26"
"3581",34,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2013-02-11 04:22:25","2013-02-12 07:48:00"
"3582",57,"F","Other","Greater than 45","Low","Male",0,-1,1,1,0,"2013-09-10 09:26:23","2013-09-11 01:40:45"
"3583",32,"F","African-American","25 - 45","Low","Male",8,-1,4,0,0,"2013-09-16 06:50:38","2013-09-17 07:08:30"
"3584",26,"F","African-American","25 - 45","Medium","Male",2,-1,6,1,1,"2013-08-20 08:29:26","2013-09-11 05:35:26"
"3585",29,"M","African-American","25 - 45","Low","Male",2,-1,2,0,0,"2013-05-07 03:17:19","2013-05-10 09:37:44"
"3586",53,"F","African-American","Greater than 45","Medium","Male",20,-3,5,0,0,"2013-10-15 06:39:17","2013-10-18 10:33:48"
"3587",57,"M","Hispanic","Greater than 45","Low","Male",1,-15,1,0,0,"2013-02-24 05:08:09","2013-02-25 07:21:44"
"3588",27,"F","Caucasian","25 - 45","Low","Male",0,-1,3,0,0,"2013-04-15 06:32:03","2013-05-29 01:43:59"
"3589",48,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2014-01-23 09:26:28","2014-01-24 09:36:51"
"3590",29,"M","Hispanic","25 - 45","Low","Male",0,0,2,1,1,"2014-10-01 04:15:08","2014-10-04 09:16:33"
"3591",25,"M","Caucasian","25 - 45","Low","Male",1,0,4,1,1,"2014-09-22 03:22:32","2014-09-25 04:34:12"
"3592",67,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-03 11:25:26","2013-05-05 07:13:44"
"3593",29,"M","African-American","25 - 45","Low","Male",2,0,3,1,0,"2013-11-16 02:35:51","2013-11-16 07:53:22"
"3594",53,"F","African-American","Greater than 45","Low","Female",3,-1,1,0,0,"2013-05-22 02:23:12","2013-05-24 09:54:10"
"3595",49,"F","African-American","Greater than 45","Low","Male",0,-4,1,0,0,"2013-03-14 11:29:26","2013-03-15 07:01:59"
"3596",44,"M","Caucasian","25 - 45","Low","Female",0,-1,1,1,0,"2013-11-01 08:05:38","2013-11-02 01:19:24"
"3597",55,"F","Hispanic","Greater than 45","Low","Female",0,-1,1,0,0,"2014-03-21 08:37:59","2014-03-22 01:21:06"
"3598",46,"M","African-American","Greater than 45","Low","Male",0,-1,1,1,0,"2013-12-30 05:41:40","2013-12-31 01:23:54"
"3599",48,"F","African-American","Greater than 45","Low","Female",0,-1,1,1,1,"2014-06-22 10:10:01","2014-07-02 03:07:22"
"3600",77,"M","African-American","Greater than 45","Low","Male",1,-1,1,1,1,"2014-03-31 05:06:08","2014-04-02 12:46:17"
"3601",54,"F","Caucasian","Greater than 45","Low","Male",3,-1,1,0,0,"2013-04-24 09:17:57","2013-04-25 01:20:58"
"3602",26,"F","African-American","25 - 45","Medium","Male",15,-1,6,0,0,"2014-01-21 04:59:27","2014-03-05 04:11:04"
"3603",39,"F","Caucasian","25 - 45","Low","Male",2,0,2,0,0,"2013-11-15 03:22:59","2013-12-03 11:40:11"
"3604",35,"F","Hispanic","25 - 45","Low","Male",13,-1,3,0,0,"2013-11-05 06:09:03","2013-11-09 09:07:35"
"3605",41,"F","African-American","25 - 45","Low","Male",6,-1,4,1,0,"2013-09-05 03:59:11","2013-09-11 05:35:17"
"3606",32,"M","African-American","25 - 45","High","Male",1,-1,8,0,0,"2013-10-13 09:56:52","2014-02-05 11:25:55"
"3607",48,"M","African-American","Greater than 45","Low","Male",12,-24,3,0,0,"2013-03-16 12:22:49","2013-03-16 01:38:12"
"3608",52,"M","African-American","Greater than 45","Low","Male",0,-1,4,1,1,"2014-11-27 09:00:13","2014-12-01 10:10:14"
"3609",46,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-09-07 12:48:05","2013-09-07 09:24:33"
